CustomerID,Gender,Age,MaritalStatus,TenureMonths,Region,CreditCardType,AccountBalance,CreditLimit,TransactionsLast6Months,AvgTransactionValue,LatePayments,CustomerServiceCalls,OnlineBankingUsagePercent,OffersRedeemed,SatisfactionScore,Churn,ChurnReason,CustomerLifetimeValue,RiskSegment
CUST07203,Female,49,Married,61,Delhi,Gold,88335,147012,5,33669,4,0,77,9,3,No,nan,2053809,Medium
CUST07204,Female,46,Married,58,Hyderabad,Silver,25695,42054,29,2527,3,0,1,8,3,No,nan,146566,Medium
CUST07205,Female,31,Single,44,Hyderabad,Platinum,61371,119858,6,47223,3,1,75,1,3,No,nan,2077812,Medium
CUST07206,Male,41,Married,113,Bengaluru,Silver,400017,786361,47,15307,1,1,62,7,3,No,nan,1729691,Medium
CUST07207,Female,25,Married,83,Kolkata,Silver,20576,34172,39,28926,0,0,23,1,4,No,nan,2400858,Medium
CUST07208,Male,47,Married,23,Delhi,Silver,97534,182695,41,42349,1,3,1,1,5,Yes,Better Offers Elsewhere,974027,Medium
CUST07209,Female,37,Single,78,Ahmedabad,Silver,139377,257819,45,678,0,1,81,5,2,Yes,Better Offers Elsewhere,52884,Medium
CUST07210,Male,33,Single,17,Ahmedabad,Gold,76928,138616,10,6317,1,0,3,7,4,Yes,Technical Issues,107389,Medium
CUST07211,Male,25,Married,79,Kolkata,Silver,157302,243797,33,35247,1,0,91,0,5,Yes,Better Offers Elsewhere,2784513,Low
CUST07212,Female,18,Divorced,85,Pune,Silver,667819,1009425,11,7685,2,1,88,7,1,No,nan,653225,Medium
CUST07213,Female,27,Single,38,Ahmedabad,Silver,221122,312071,44,4484,2,1,39,7,3,No,nan,170392,Medium
CUST07214,Female,49,Divorced,30,Chennai,Gold,92100,179565,46,22549,4,1,6,3,3,No,nan,676470,Medium
CUST07215,Female,33,Married,19,Delhi,Silver,52322,97713,26,21905,1,2,75,5,3,No,nan,416195,Medium
CUST07216,Female,36,Married,32,Kolkata,Gold,108816,145997,11,10736,6,1,60,1,5,No,nan,343552,Medium
CUST07217,Male,44,Single,93,Pune,Gold,48538,68048,12,22396,0,0,43,0,1,No,nan,2082828,Medium
CUST07218,Female,56,Single,86,Chennai,Gold,885968,1475191,7,36251,1,0,82,6,1,No,nan,3117586,Medium
CUST07219,Female,51,Single,20,Chennai,Platinum,38228,58522,15,15135,2,1,67,6,4,Yes,Low Satisfaction,302700,Medium
CUST07220,Male,28,Single,102,Chennai,Platinum,125895,172616,28,9042,5,0,1,2,4,No,nan,922284,Medium
CUST07221,Female,18,Divorced,102,Tier-2 Cities,Platinum,753967,1381965,34,37550,1,5,87,2,5,Yes,Technical Issues,3830100,Medium
CUST07222,Female,61,Single,64,Tier-2 Cities,Silver,524006,629458,28,44878,8,1,44,9,4,Yes,High Fees,2872192,Medium
CUST07223,Male,60,Married,36,Rural Areas,Silver,48509,71532,30,31842,2,0,10,0,4,No,nan,1146312,Medium
CUST07224,Female,39,Single,65,Ahmedabad,Silver,157024,305172,12,45290,2,1,87,0,3,No,nan,2943850,Medium
CUST07225,Female,25,Married,83,Ahmedabad,Platinum,35018,63334,11,8488,0,0,38,1,4,No,nan,704504,Medium
CUST07226,Female,47,Single,43,Pune,Platinum,325651,495324,1,32570,6,0,72,9,4,Yes,Technical Issues,1400510,Medium
CUST07227,Male,36,Single,26,Mumbai,Platinum,141865,275641,32,32455,1,1,6,2,4,No,nan,843830,Medium
CUST07228,Female,36,Single,7,Ahmedabad,Silver,76560,147044,7,13096,2,1,28,3,5,Yes,Low Satisfaction,91672,High
CUST07229,Male,46,Married,34,Chennai,Platinum,142040,176423,40,24159,3,1,98,7,4,No,nan,821406,Medium
CUST07230,Female,41,Single,36,Mumbai,Silver,117645,153215,39,10916,4,1,63,4,2,Yes,Low Satisfaction,392976,Medium
CUST07231,Male,26,Single,6,Mumbai,Silver,54549,82357,48,19671,2,1,23,1,2,Yes,Better Offers Elsewhere,118026,High
CUST07232,Female,34,Single,37,Bengaluru,Silver,134588,261574,40,33077,5,2,66,6,4,Yes,High Fees,1223849,Medium
CUST07233,Male,44,Divorced,62,Bengaluru,Silver,44638,83712,31,45803,0,2,0,7,2,No,nan,2839786,Medium
CUST07234,Male,43,Married,86,Rural Areas,Gold,567553,702749,37,23236,1,0,96,2,3,No,nan,1998296,Medium
CUST07235,Male,40,Married,117,Mumbai,Silver,43585,70165,27,45771,2,0,45,5,5,No,nan,5355207,Low
CUST07236,Male,47,Married,73,Ahmedabad,Silver,396892,704960,14,5308,4,0,97,9,4,No,nan,387484,Medium
CUST07237,Male,34,Single,107,Chennai,Gold,1170983,1663660,22,39156,2,0,42,7,2,Yes,Poor Service,4189692,Medium
CUST07238,Male,39,Married,60,Chennai,Platinum,94010,167151,23,6237,2,0,9,9,3,No,nan,374220,Medium
CUST07239,Female,18,Single,93,Hyderabad,Gold,118447,177170,12,35626,0,1,78,5,3,Yes,Low Satisfaction,3313218,Medium
CUST07240,Female,33,Married,64,Tier-2 Cities,Silver,39919,56654,20,30152,5,2,74,9,4,Yes,High Fees,1929728,Medium
CUST07241,Male,45,Married,50,Tier-2 Cities,Platinum,712967,1079469,11,5890,1,1,32,5,3,No,nan,294500,Medium
CUST07242,Male,34,Married,52,Ahmedabad,Platinum,468857,919260,12,21100,2,2,60,7,3,Yes,Technical Issues,1097200,Medium
CUST07243,Male,33,Single,17,Mumbai,Silver,30806,59277,38,906,0,0,95,0,4,No,nan,15402,Medium
CUST07244,Male,27,Single,60,Rural Areas,Gold,115078,222234,22,33264,0,0,37,1,2,Yes,Low Satisfaction,1995840,Medium
CUST07245,Female,48,Married,77,Rural Areas,Silver,811852,1570043,49,49717,2,1,19,2,1,Yes,Better Offers Elsewhere,3828209,Medium
CUST07246,Male,43,Married,119,Delhi,Silver,58670,78771,45,33495,2,1,95,6,5,No,nan,3985905,Low
CUST07247,Female,46,Single,81,Bengaluru,Gold,191172,366447,42,46437,0,1,71,0,4,No,nan,3761397,Medium
CUST07248,Female,20,Single,54,Kolkata,Platinum,139754,191437,27,19068,4,1,52,3,2,Yes,Technical Issues,1029672,Medium
CUST07249,Male,36,Married,10,Kolkata,Silver,333238,623324,13,10933,2,2,54,2,3,Yes,Technical Issues,109330,High
CUST07250,Male,35,Married,25,Rural Areas,Platinum,727690,1188695,16,29877,2,2,16,7,1,Yes,Technical Issues,746925,High
CUST07251,Female,35,Divorced,18,Ahmedabad,Platinum,467294,650459,23,23684,4,0,45,6,3,Yes,Poor Service,426312,Medium
CUST07252,Female,31,Single,64,Delhi,Platinum,749496,1138346,33,48981,3,2,99,0,1,Yes,Technical Issues,3134784,Medium
CUST07253,Male,34,Married,113,Delhi,Silver,804594,1244467,47,9621,1,2,1,8,1,Yes,High Fees,1087173,Medium
CUST07254,Male,46,Single,108,Ahmedabad,Platinum,53788,96094,21,29112,1,1,97,3,2,Yes,Low Satisfaction,3144096,Medium
CUST07255,Male,18,Married,79,Mumbai,Silver,54911,92514,9,22707,3,0,10,6,4,No,nan,1793853,Medium
CUST07256,Female,55,Single,59,Tier-2 Cities,Gold,509326,943997,7,11295,1,1,77,5,2,No,nan,666405,Medium
CUST07257,Female,42,Single,27,Delhi,Silver,27547,41801,20,18064,2,1,81,2,4,No,nan,487728,Medium
CUST07258,Male,37,Single,58,Kolkata,Silver,473406,849703,36,49103,2,3,9,5,2,No,nan,2847974,Medium
CUST07259,Female,47,Married,61,Bengaluru,Gold,492724,903775,6,42499,1,4,22,6,1,Yes,High Fees,2592439,High
CUST07260,Female,23,Married,83,Kolkata,Silver,144661,180900,25,1601,1,1,87,4,2,No,nan,132883,Medium
CUST07261,Male,31,Married,118,Ahmedabad,Silver,78208,117351,12,35367,0,0,43,9,5,No,nan,4173306,Low
CUST07262,Male,36,Married,79,Ahmedabad,Silver,40711,77708,15,1013,4,1,74,3,4,Yes,Poor Service,80027,Medium
CUST07263,Female,51,Married,109,Hyderabad,Gold,32926,58080,29,11824,1,3,55,5,4,Yes,High Fees,1288816,Medium
CUST07264,Female,37,Married,71,Tier-2 Cities,Silver,196033,300863,30,15991,3,1,27,9,2,No,nan,1135361,Medium
CUST07265,Male,42,Divorced,43,Pune,Platinum,44788,60301,4,14193,2,1,26,7,1,No,nan,610299,Medium
CUST07266,Male,32,Married,104,Delhi,Silver,500485,639263,31,16423,2,0,47,6,1,No,nan,1707992,Medium
CUST07267,Male,42,Single,116,Mumbai,Silver,61639,85276,15,35100,3,2,71,2,3,No,nan,4071600,Medium
CUST07268,Male,54,Divorced,80,Ahmedabad,Silver,344442,480756,46,11372,0,2,36,1,2,No,nan,909760,Medium
CUST07269,Male,47,Single,88,Mumbai,Silver,59589,89176,8,43558,2,0,63,9,3,No,nan,3833104,Medium
CUST07270,Female,37,Married,87,Ahmedabad,Silver,102144,137029,21,7637,0,0,46,4,1,No,nan,664419,Medium
CUST07271,Female,44,Single,11,Tier-2 Cities,Silver,101309,133407,43,11858,3,1,48,8,3,Yes,Poor Service,130438,High
CUST07272,Female,43,Married,88,Mumbai,Platinum,62128,116502,39,6307,2,1,65,9,4,Yes,Technical Issues,555016,Medium
CUST07273,Female,43,Married,5,Pune,Gold,294398,412048,44,49150,1,2,44,4,4,No,nan,245750,High
CUST07274,Male,49,Single,58,Kolkata,Silver,900748,1485589,36,27003,0,4,57,9,5,No,nan,1566174,Medium
CUST07275,Male,49,Married,39,Ahmedabad,Silver,23537,31997,13,15359,2,0,64,0,4,No,nan,599001,Medium
CUST07276,Male,36,Married,48,Chennai,Platinum,67843,108101,15,48405,2,0,67,8,5,No,nan,2323440,Medium
CUST07277,Female,44,Single,94,Delhi,Silver,357653,508357,42,22734,2,0,2,1,1,No,nan,2136996,Medium
CUST07278,Female,34,Single,80,Pune,Silver,455594,578349,19,11579,0,2,89,1,5,No,nan,926320,Low
CUST07279,Female,28,Single,20,Pune,Gold,35048,69596,43,31475,1,2,70,5,2,Yes,High Fees,629500,Medium
CUST07280,Male,35,Married,93,Ahmedabad,Gold,31331,49072,14,4843,3,1,85,2,2,No,nan,450399,Medium
CUST07281,Female,37,Married,81,Tier-2 Cities,Gold,44970,68104,43,5128,4,0,9,4,4,No,nan,415368,Medium
CUST07282,Male,21,Married,19,Hyderabad,Silver,33097,44988,25,23068,2,0,9,4,5,No,nan,438292,Medium
CUST07283,Male,46,Single,60,Bengaluru,Silver,46154,73675,8,28606,1,1,38,2,2,Yes,Better Offers Elsewhere,1716360,Medium
CUST07284,Male,18,Single,26,Kolkata,Gold,98677,168557,0,9481,3,4,64,7,5,No,nan,246506,Medium
CUST07285,Male,65,Single,79,Bengaluru,Silver,70603,101930,34,34568,1,1,57,2,1,Yes,Technical Issues,2730872,Medium
CUST07286,Male,53,Single,25,Rural Areas,Gold,94441,149626,43,35215,2,0,36,5,3,No,nan,880375,Medium
CUST07287,Male,35,Married,15,Tier-2 Cities,Gold,50772,70556,19,2742,1,1,74,9,2,Yes,Better Offers Elsewhere,41130,High
CUST07288,Female,38,Divorced,84,Kolkata,Silver,85892,139331,44,48897,2,1,33,4,5,No,nan,4107348,Medium
CUST07289,Male,41,Single,94,Pune,Platinum,44194,80864,5,36924,1,1,9,6,2,Yes,High Fees,3470856,Medium
CUST07290,Male,32,Divorced,21,Rural Areas,Platinum,62895,78503,41,49959,3,2,77,5,2,No,nan,1049139,High
CUST07291,Female,39,Single,47,Pune,Gold,91697,148023,9,34718,1,1,37,8,1,Yes,Better Offers Elsewhere,1631746,Medium
CUST07292,Male,36,Divorced,35,Pune,Silver,35560,54033,47,40634,3,0,60,1,2,Yes,Technical Issues,1422190,Medium
CUST07293,Female,37,Single,44,Rural Areas,Silver,513008,645996,32,3342,0,0,65,9,3,Yes,High Fees,147048,Medium
CUST07294,Female,39,Divorced,6,Chennai,Silver,66929,130672,15,16517,3,1,73,5,2,Yes,High Fees,99102,High
CUST07295,Female,24,Single,116,Chennai,Silver,559897,788264,35,14336,0,2,95,9,1,Yes,High Fees,1662976,Medium
CUST07296,Male,38,Divorced,101,Bengaluru,Platinum,94631,156301,5,14686,1,0,28,9,4,No,nan,1483286,Medium
CUST07297,Male,39,Single,75,Chennai,Silver,94509,141583,18,34932,3,1,49,4,1,No,nan,2619900,Medium
CUST07298,Female,39,Single,23,Tier-2 Cities,Silver,210909,298838,30,23257,0,0,64,8,1,No,nan,534911,Medium
CUST07299,Male,35,Married,108,Kolkata,Silver,44568,72277,1,47688,4,1,3,1,5,No,nan,5150304,Medium
CUST07300,Male,49,Single,39,Hyderabad,Gold,86952,152272,17,31616,2,0,96,7,5,No,nan,1233024,Medium
CUST07301,Female,34,Married,73,Chennai,Silver,123324,225489,41,37216,4,0,23,6,4,No,nan,2716768,Medium
CUST07302,Female,40,Divorced,18,Mumbai,Silver,184366,314738,27,20956,3,1,40,0,3,No,nan,377208,Medium
CUST07303,Male,50,Married,110,Pune,Silver,149504,242351,3,4134,4,0,21,2,2,No,nan,454740,Medium
CUST07304,Female,37,Married,100,Pune,Platinum,60116,109519,0,49866,2,1,9,3,1,No,nan,4986600,Medium
CUST07305,Female,40,Single,40,Hyderabad,Silver,42302,68273,46,36340,1,0,43,7,4,No,nan,1453600,Medium
CUST07306,Female,37,Married,112,Chennai,Platinum,782569,1549002,41,21356,0,1,59,1,3,No,nan,2391872,Medium
CUST07307,Male,50,Married,36,Rural Areas,Platinum,52439,85024,49,2959,3,2,25,7,2,Yes,Low Satisfaction,106524,Medium
CUST07308,Male,35,Married,28,Ahmedabad,Silver,50953,74075,15,36974,1,2,13,1,5,Yes,Poor Service,1035272,Medium
CUST07309,Male,50,Single,64,Ahmedabad,Gold,385820,600756,44,32019,2,0,11,2,4,No,nan,2049216,Medium
CUST07310,Female,36,Married,83,Mumbai,Silver,23536,37469,46,18090,2,0,19,7,1,No,nan,1501470,Medium
CUST07311,Male,29,Single,94,Tier-2 Cities,Platinum,788574,1125128,1,9101,2,2,97,8,4,No,nan,855494,Medium
CUST07312,Female,44,Single,58,Ahmedabad,Gold,43866,58209,35,3969,0,1,34,4,2,No,nan,230202,Medium
CUST07313,Male,34,Single,38,Delhi,Silver,69055,106697,0,25291,1,3,85,3,1,No,nan,961058,Medium
CUST07314,Male,44,Single,115,Tier-2 Cities,Silver,50035,95948,38,38115,5,1,62,2,1,Yes,Low Satisfaction,4383225,Medium
CUST07315,Female,18,Single,79,Chennai,Silver,147585,207272,22,848,2,0,16,2,3,No,nan,66992,Medium
CUST07316,Male,38,Single,44,Rural Areas,Platinum,143292,213426,25,36919,3,1,27,8,1,No,nan,1624436,Medium
CUST07317,Female,33,Married,76,Hyderabad,Silver,48925,88367,10,3378,0,0,86,3,2,Yes,High Fees,256728,Medium
CUST07318,Male,27,Single,2,Delhi,Gold,66524,84207,41,12357,1,0,79,1,2,Yes,High Fees,24714,High
CUST07319,Male,32,Married,73,Rural Areas,Silver,42997,79976,0,38017,2,0,86,3,2,No,nan,2775241,Medium
CUST07320,Female,32,Single,35,Chennai,Platinum,49173,87342,10,44529,2,0,36,2,1,No,nan,1558515,Medium
CUST07321,Female,37,Single,1,Delhi,Silver,815952,1338007,23,20878,5,0,99,4,5,Yes,Technical Issues,20878,High
CUST07322,Female,24,Married,46,Tier-2 Cities,Gold,89486,122379,9,44572,0,1,22,3,4,No,nan,2050312,Medium
CUST07323,Male,41,Married,60,Tier-2 Cities,Silver,325714,415006,13,502,5,1,94,1,2,No,nan,30120,Medium
CUST07324,Male,51,Married,63,Kolkata,Gold,30646,42456,13,26158,3,1,14,9,3,No,nan,1647954,Medium
CUST07325,Male,40,Married,95,Bengaluru,Silver,34281,62021,6,23767,6,1,12,0,3,No,nan,2257865,Medium
CUST07326,Female,46,Single,92,Bengaluru,Silver,239665,466578,22,45962,1,1,13,0,1,Yes,Low Satisfaction,4228504,Medium
CUST07327,Female,48,Married,45,Mumbai,Silver,545803,977156,42,14853,1,1,85,0,1,Yes,Technical Issues,668385,Medium
CUST07328,Female,50,Married,57,Ahmedabad,Gold,311012,504490,21,2017,5,1,8,2,3,No,nan,114969,Medium
CUST07329,Male,56,Single,37,Bengaluru,Silver,121916,239021,35,43355,3,0,7,1,1,Yes,Better Offers Elsewhere,1604135,Medium
CUST07330,Male,33,Married,7,Chennai,Gold,46149,85968,26,20463,0,1,77,3,3,Yes,Better Offers Elsewhere,143241,High
CUST07331,Female,30,Married,110,Delhi,Silver,63907,110218,1,13675,4,2,70,2,4,No,nan,1504250,Medium
CUST07332,Male,45,Single,16,Ahmedabad,Platinum,212094,260944,38,30867,3,2,66,6,5,Yes,Poor Service,493872,Medium
CUST07333,Female,45,Married,50,Bengaluru,Platinum,73769,105503,45,17732,3,2,99,7,2,No,nan,886600,Medium
CUST07334,Male,45,Divorced,14,Delhi,Gold,614231,888526,18,38304,5,0,22,4,4,Yes,Low Satisfaction,536256,High
CUST07335,Male,56,Married,97,Mumbai,Silver,225022,332536,6,49857,0,0,80,5,1,Yes,High Fees,4836129,Medium
CUST07336,Female,38,Single,6,Rural Areas,Silver,417733,631406,11,26968,0,2,40,6,4,No,nan,161808,High
CUST07337,Male,42,Divorced,61,Delhi,Silver,316436,617523,2,1020,3,1,88,8,5,No,nan,62220,Medium
CUST07338,Male,28,Single,21,Delhi,Silver,449839,806785,46,21997,1,0,86,0,3,No,nan,461937,Medium
CUST07339,Female,59,Single,10,Chennai,Gold,50570,88676,4,48973,3,2,74,1,3,No,nan,489730,High
CUST07340,Female,34,Single,32,Mumbai,Gold,101599,156585,7,27427,2,2,31,0,3,No,nan,877664,Medium
CUST07341,Male,34,Married,6,Mumbai,Platinum,41650,61227,13,6758,0,0,64,8,1,Yes,Better Offers Elsewhere,40548,High
CUST07342,Female,34,Divorced,2,Hyderabad,Silver,158259,205050,35,35402,4,1,26,1,5,Yes,Better Offers Elsewhere,70804,High
CUST07343,Male,31,Married,39,Kolkata,Gold,169277,264545,6,15954,3,2,91,1,5,No,nan,622206,Medium
CUST07344,Female,30,Divorced,49,Mumbai,Silver,440726,601270,6,38106,0,1,89,4,1,Yes,Better Offers Elsewhere,1867194,Medium
CUST07345,Male,32,Single,27,Hyderabad,Gold,260093,393470,49,21429,3,2,63,8,2,No,nan,578583,Medium
CUST07346,Male,24,Single,56,Ahmedabad,Silver,286832,380084,45,24677,3,0,72,2,3,Yes,Better Offers Elsewhere,1381912,Medium
CUST07347,Female,30,Married,14,Kolkata,Silver,70352,103783,31,1285,1,2,93,9,4,Yes,Low Satisfaction,17990,Medium
CUST07348,Male,57,Divorced,23,Bengaluru,Silver,665856,821921,7,8643,1,3,66,7,4,Yes,High Fees,198789,Medium
CUST07349,Male,45,Married,103,Bengaluru,Gold,15453,18618,11,24592,1,6,94,9,4,Yes,Technical Issues,2532976,Medium
CUST07350,Female,47,Single,118,Delhi,Platinum,513632,973808,9,48318,2,0,52,0,2,No,nan,5701524,Medium
CUST07351,Female,49,Single,85,Tier-2 Cities,Silver,137969,236342,13,14135,1,0,9,9,1,No,nan,1201475,Medium
CUST07352,Male,56,Single,105,Tier-2 Cities,Silver,418860,699552,8,11482,1,1,50,1,1,Yes,Technical Issues,1205610,Medium
CUST07353,Female,20,Single,51,Pune,Silver,139737,225121,37,13909,3,1,31,7,3,Yes,Low Satisfaction,709359,Medium
CUST07354,Female,25,Single,94,Mumbai,Gold,250037,445411,29,49256,3,0,64,0,2,No,nan,4630064,Medium
CUST07355,Male,29,Divorced,25,Mumbai,Silver,107351,192043,4,19041,1,1,45,8,4,Yes,Low Satisfaction,476025,Medium
CUST07356,Male,33,Married,53,Chennai,Gold,349465,680828,0,4028,2,0,71,3,1,No,nan,213484,Medium
CUST07357,Female,34,Married,88,Delhi,Platinum,45190,63063,0,36827,1,2,9,2,2,Yes,Low Satisfaction,3240776,Medium
CUST07358,Female,33,Single,11,Bengaluru,Platinum,374269,684223,19,47388,2,0,87,2,5,No,nan,521268,Medium
CUST07359,Female,40,Single,35,Delhi,Silver,50495,100632,48,25018,2,1,82,0,2,Yes,Low Satisfaction,875630,Medium
CUST07360,Male,38,Married,55,Mumbai,Platinum,187614,229492,10,25446,4,0,61,7,3,No,nan,1399530,Medium
CUST07361,Male,30,Married,58,Bengaluru,Gold,21413,32102,25,32580,0,0,70,3,4,No,nan,1889640,Medium
CUST07362,Male,18,Married,68,Pune,Silver,67862,105106,43,36205,3,1,72,0,1,Yes,Poor Service,2461940,Medium
CUST07363,Male,28,Married,37,Rural Areas,Gold,643191,1194705,2,25056,3,2,53,4,1,No,nan,927072,High
CUST07364,Male,32,Married,100,Tier-2 Cities,Platinum,619336,750012,5,41406,3,1,95,9,5,No,nan,4140600,Low
CUST07365,Male,35,Single,77,Rural Areas,Silver,346338,581465,42,38409,1,0,82,7,5,Yes,Low Satisfaction,2957493,Low
CUST07366,Male,26,Single,9,Tier-2 Cities,Silver,1231279,2356745,44,22275,0,0,38,7,5,Yes,High Fees,200475,Medium
CUST07367,Female,33,Married,28,Ahmedabad,Silver,17908,23604,10,24541,3,2,28,9,3,No,nan,687148,Medium
CUST07368,Female,26,Married,55,Hyderabad,Gold,23452,30310,7,1335,2,1,15,2,4,Yes,Low Satisfaction,73425,Medium
CUST07369,Male,36,Single,46,Mumbai,Silver,45782,91556,28,36247,3,0,43,3,5,Yes,Low Satisfaction,1667362,Medium
CUST07370,Male,27,Married,80,Ahmedabad,Platinum,155228,288843,9,43785,3,0,66,9,4,Yes,Poor Service,3502800,Medium
CUST07371,Male,29,Married,118,Ahmedabad,Gold,130392,229220,33,45384,1,1,68,3,4,No,nan,5355312,Medium
CUST07372,Female,24,Divorced,70,Tier-2 Cities,Gold,271815,412937,23,35692,1,2,69,2,5,Yes,Technical Issues,2498440,Medium
CUST07373,Male,36,Single,27,Rural Areas,Silver,43318,81575,45,47835,0,0,16,5,4,No,nan,1291545,Medium
CUST07374,Female,29,Single,10,Hyderabad,Gold,37306,72307,47,16604,5,2,80,2,1,Yes,Low Satisfaction,166040,High
CUST07375,Female,47,Married,23,Bengaluru,Silver,242702,433448,16,15427,3,0,99,5,4,Yes,Technical Issues,354821,Medium
CUST07376,Female,42,Married,21,Hyderabad,Silver,46182,70126,31,5021,5,2,41,4,4,No,nan,105441,Medium
CUST07377,Female,37,Married,90,Ahmedabad,Gold,103822,173053,10,44586,0,1,95,1,1,No,nan,4012740,Medium
CUST07378,Female,30,Divorced,45,Pune,Silver,59435,76006,33,14780,2,1,39,7,1,Yes,Poor Service,665100,Medium
CUST07379,Male,41,Married,3,Ahmedabad,Gold,797614,1057968,23,48044,2,2,13,6,2,Yes,Better Offers Elsewhere,144132,High
CUST07380,Male,44,Married,59,Bengaluru,Silver,135922,248252,4,31253,2,1,31,6,2,No,nan,1843927,Medium
CUST07381,Female,39,Single,43,Ahmedabad,Silver,483244,591226,28,48448,0,1,42,5,5,Yes,High Fees,2083264,Medium
CUST07382,Male,54,Married,99,Kolkata,Silver,144708,179344,47,3959,3,1,76,8,3,Yes,Technical Issues,391941,Medium
CUST07383,Female,42,Married,7,Pune,Platinum,33434,53709,47,29935,1,0,46,3,4,Yes,High Fees,209545,High
CUST07384,Female,47,Married,27,Chennai,Gold,28785,38468,33,28577,0,1,22,4,4,No,nan,771579,Medium
CUST07385,Male,39,Divorced,62,Bengaluru,Gold,224738,322490,15,1648,3,1,59,8,3,No,nan,102176,Medium
CUST07386,Male,44,Married,42,Hyderabad,Silver,983485,1493977,24,37845,1,0,11,2,5,No,nan,1589490,Medium
CUST07387,Male,30,Married,97,Tier-2 Cities,Silver,44566,72099,36,31536,5,2,85,2,4,No,nan,3058992,Medium
CUST07388,Male,33,Single,4,Chennai,Platinum,80509,114872,7,49773,0,1,93,7,2,Yes,Poor Service,199092,High
CUST07389,Male,41,Single,90,Tier-2 Cities,Silver,83316,132208,28,20502,2,0,57,9,4,Yes,Technical Issues,1845180,Medium
CUST07390,Female,41,Single,62,Bengaluru,Silver,113027,169150,45,48940,1,0,21,5,1,No,nan,3034280,Medium
CUST07391,Male,43,Single,8,Hyderabad,Gold,224525,283984,24,39898,1,2,63,1,4,Yes,Technical Issues,319184,High
CUST07392,Male,49,Married,84,Kolkata,Silver,173203,327994,41,36990,3,3,73,2,4,No,nan,3107160,Medium
CUST07393,Male,23,Single,17,Tier-2 Cities,Platinum,48193,68679,22,6430,3,0,11,7,1,Yes,Better Offers Elsewhere,109310,High
CUST07394,Female,28,Married,5,Hyderabad,Gold,235007,396573,33,13888,4,1,99,4,2,Yes,Better Offers Elsewhere,69440,High
CUST07395,Male,40,Married,63,Delhi,Silver,108635,179882,2,20191,0,0,91,1,1,Yes,Better Offers Elsewhere,1272033,Medium
CUST07396,Female,30,Married,113,Chennai,Silver,57020,77509,29,4142,1,5,86,2,3,No,nan,468046,Medium
CUST07397,Male,71,Married,9,Kolkata,Silver,341450,417923,49,19701,0,0,23,1,2,Yes,Technical Issues,177309,High
CUST07398,Male,43,Single,8,Tier-2 Cities,Platinum,36335,68511,33,7921,2,1,91,4,4,Yes,High Fees,63368,High
CUST07399,Female,37,Divorced,7,Mumbai,Gold,50608,80879,31,40315,2,0,71,4,1,Yes,Low Satisfaction,282205,High
CUST07400,Male,32,Single,37,Tier-2 Cities,Silver,38892,59565,28,14054,2,1,19,8,1,Yes,Better Offers Elsewhere,519998,Medium
CUST07401,Male,33,Divorced,100,Rural Areas,Silver,752008,1361381,8,6088,1,0,2,5,2,No,nan,608800,Medium
CUST07402,Female,38,Single,55,Mumbai,Gold,620504,761064,1,24271,2,3,70,1,1,No,nan,1334905,Medium
CUST07403,Male,39,Married,67,Mumbai,Gold,43919,79588,38,26324,2,0,22,0,3,Yes,High Fees,1763708,Medium
CUST07404,Female,33,Single,8,Chennai,Silver,291793,445606,6,48528,3,0,58,6,5,No,nan,388224,High
CUST07405,Female,35,Single,69,Hyderabad,Silver,39012,64030,45,9816,1,1,98,6,4,No,nan,677304,Medium
CUST07406,Female,51,Married,5,Delhi,Silver,30904,55687,4,43117,4,0,32,9,3,Yes,High Fees,215585,High
CUST07407,Female,51,Married,17,Mumbai,Gold,121880,199572,7,43213,2,2,45,5,1,No,nan,734621,High
CUST07408,Female,40,Single,111,Chennai,Platinum,196105,245017,31,46062,0,0,34,1,5,No,nan,5112882,Low
CUST07409,Male,24,Married,58,Ahmedabad,Silver,67607,120535,17,28734,1,2,21,7,4,Yes,Better Offers Elsewhere,1666572,Medium
CUST07410,Male,43,Single,63,Hyderabad,Gold,625541,1144160,37,20286,5,1,33,3,3,No,nan,1278018,Medium
CUST07411,Male,53,Single,27,Kolkata,Silver,352253,552866,45,37600,0,2,35,6,2,Yes,Technical Issues,1015200,Medium
CUST07412,Female,51,Divorced,104,Mumbai,Silver,51478,79855,17,15829,3,1,100,7,4,No,nan,1646216,Medium
CUST07413,Female,45,Married,103,Bengaluru,Silver,388481,544471,48,16198,0,1,25,6,2,Yes,Technical Issues,1668394,Medium
CUST07414,Female,52,Married,113,Pune,Platinum,59186,101523,40,25827,4,0,40,2,4,Yes,Low Satisfaction,2918451,Medium
CUST07415,Female,38,Single,76,Rural Areas,Silver,341795,651321,44,48109,0,2,9,7,1,No,nan,3656284,Medium
CUST07416,Male,44,Single,92,Bengaluru,Gold,109547,188943,15,17048,1,0,100,3,3,No,nan,1568416,Medium
CUST07417,Male,31,Divorced,68,Kolkata,Silver,280608,509881,20,40257,0,1,6,7,4,No,nan,2737476,Medium
CUST07418,Female,40,Single,116,Hyderabad,Silver,394210,737158,9,18840,3,0,41,4,2,No,nan,2185440,Medium
CUST07419,Female,51,Married,28,Tier-2 Cities,Silver,85831,118525,41,4360,5,1,10,8,4,Yes,Better Offers Elsewhere,122080,Medium
CUST07420,Male,32,Single,89,Bengaluru,Gold,145947,222085,3,19659,1,0,80,2,4,No,nan,1749651,Low
